id,name,type,city,rating,popularity,tags,description
177,龙门石窟,景区,洛阳,3.14,16,世界遗产;石窟艺术,龙门石窟是刻在石头上的盛唐气象，是人类艺术史上的一座不朽丰碑。当伊河两岸的万千佛龛在你面前徐徐展开时，那种扑面而来的视觉冲击力和心灵震撼是任何照片和视频都无法传递的。奉先寺的卢舍那大佛是整座石窟的灵魂所在——佛像高17.14米，面容丰腴饱满、眉眼低垂慈悲，嘴角含着若有若无的浅笑，那种庄严肃穆之中透出的悲悯与温柔，据专家考证这尊佛像是参照武则天的容貌雕刻的。站在大佛脚下抬头仰望，你会不自觉地放轻呼吸，心也跟着静了下来，佛的慈悲仿佛穿越了一千三百年的时光，依然在抚慰着每一个仰望她的人。宾阳三洞的帝后礼佛图浮雕线条流畅婉转，是北魏石刻艺术的杰作，虽然部分被盗流失海外，但残存的部分依然精美绝伦。古阳洞里的佛像密密麻麻如蜂巢般排列，每一尊都有不同的表情和姿态，让人惊叹古代工匠的虔诚与耐心。夜游龙门是最梦幻的体验—
178,少林寺,景区,郑州,4.81,59,宗教名胜;摄影打卡,少林寺是每个中国人心中武侠梦的起点，是千年古刹也是禅武合一的圣地。这座千年古刹坐落在嵩山少室山的苍松翠柏之间，山门上的少林寺三个字是康熙皇帝的御笔真迹，笔力遒劲、气度不凡。走进寺内，大雄宝殿的香火鼎盛、烟雾缭绕，红墙绿瓦之间透着一股庄严肃穆的古刹气韵。最不能错过的是白衣殿里那幅《少林寺十三棍僧救唐王》的壁画——画工精湛、人物栩栩如生，讲述着少林寺那段扬名天下的传奇历史。塔林是历代高僧圆寂后的安息之所，240多座墓塔高低错落、形态各异，从唐代的简朴到明清的精致，每座塔上的雕刻都在诉说着一位高僧生前的修行故事——走在这片塔林中，你能感受到一种穿越时空的宁静与庄严。少林武术表演是每个到访者都必看的压轴好戏——武僧们的拳脚功夫出神入化，集体拳虎虎生风、器械对练眼花缭乱、硬气功表演让人屏息凝神，尤其是铁头功和金枪刺喉这些看着就疼的硬功夫，每一次表演都引来观众的阵阵惊呼和掌声。
179,清明上河园,景区,开封,4.49,89,主题乐园;园林赏花,清明上河园是一扇能让你穿越回大宋的时光之门。这座以北宋张择端传世名画《清明上河图》为蓝本复建的大型文化主题公园，把汴梁城的繁华盛世从绢帛上搬到了现实之中。走进园区的那一刻，你就像一脚踏进了千年前的东京汴梁——穿着宋代服饰的工作人员穿梭往来，卖炊饼的小贩热情吆喝，画糖人的老人手法娴熟，算命先生摇着签筒，杂耍艺人翻着跟头，市井百态被活灵活现地呈现在眼前，让你不由自主地融入其中。虹桥是园区的标志性建筑——纯木结构的拱桥横跨水面，站在桥上看楼船画舫从桥下缓缓穿过，听着两岸的叫卖声此起彼伏，仿佛能切身感受到汴河两岸那份热气腾腾的生活气息。晚上的大型水上实景演出《大宋·东京梦华》是整趟游览的最高潮——700多名演员在声光电和烟火的配合下，把北宋从繁华到衰落的兴衰历史演绎得荡气回肠，水幕、烟花、灯光交织成一幅流动的壮美画卷，让人看得热泪盈眶。白天还有岳飞枪挑小梁王的马战表演—
180,云台山,景区,焦作,4.11,29,自然山水;登山徒步,云台山是太行山南麓的一颗绿翡翠，以红石峡、潭瀑峡、茱萸峰三大景区构成了一幅中原地区最动人的山水画卷。红石峡是整座山的颜值担当——岩石因富含铁元素而呈现出瑰丽的赭红色，在碧绿潭水的映衬下格外醒目抢眼。峡谷中栈道蜿蜒曲折，溪水潺潺流淌，瀑布从高处跌落发出轰鸣声在山谷间反复回荡，走完全程约两公里，但每一米都是风景，让人完全不想加快脚步。潭瀑峡的三步一泉、五步一瀑、十步一潭一点也不夸张——水景之多之密让人目不暇接，清澈见底的潭水里游鱼历历可数，捧一捧山泉水洗把脸，清凉从皮肤直透到心里。茱萸峰是云台山的主峰，王维的遥知兄弟登高处、遍插茱萸少一人写的就是这里——登顶后俯瞰太行山脉的壮阔，群山连绵起伏如波涛，那份开阔让人心胸豁然开朗。最让人惊叹的是叠彩洞——19个隧道像穿山甲打的洞一样首尾相连，每个隧道口的风景都不一样，出了这个洞又进了那个山，像坐过山车一样刺激。秋天来云台山是最佳时节—
181,白马寺,景区,洛阳,3.8,46,宗教名胜;摄影打卡,白马寺是中国第一古刹——佛教传入中国后建立的第一座官办寺院，距今已有1900多年的历史。走进山门的那一刻，寺庙特有的宁静氛围就将你温柔地包裹起来——香火的气息混合着古木的清香，偶尔传来的钟声在庭院中悠扬回荡，让人不自觉就放慢了脚步、压低了声音。天王殿、大佛殿、大雄殿、接引殿沿中轴线依次排列，建筑风格古朴沉稳，与后来修建的佛教寺院相比有着明显的不同——你在这里能看到佛教初入中国时那种中西交融的独特风貌，是研究中国佛教建筑史不可多得的活标本。大雄殿里的元代夹纻干漆造像是国宝中的国宝——十八罗汉像神态各异、栩栩如生，衣纹褶皱流畅自然，保存之完好令人叹为观止，这样的造像工艺在全国范围内已经失传，每一尊都是孤品。齐云塔院里的古塔是洛阳现存最古老的建筑，砖砌密檐的结构玲珑秀美，在夕阳下泛着温润的光泽。最有趣的是寺内的国际佛殿区—
182,殷墟,景区,安阳,3.49,77,世界遗产;博物展馆,殷墟是商朝晚期的都城遗址，也是中国信史的开端——三千多年前的文字从这里出土，让中国历史从此进入了有文字可考的文明时代。当你站在殷墟博物苑的入口，看着脚下这片看似普通的土地，很难想象它曾经是一座繁华的商代都城，是商王盘庚迁都后建立的政治文化中心，经历了八代十二王的统治，见证了整整255年的兴衰荣辱。甲骨窖穴是最让人震撼的地方——这里出土了上万片甲骨文，那些刻在龟甲和兽骨上细如发丝的线条，就是中国最早成体系的成熟文字，这些比小拇指还细的笔画里清晰地记录着商代人占卜、祭祀、征战、农耕的日常生活，三千多年前的人间烟火就这样穿越时空展现在你的眼前。殷墟博物馆里展出的青铜器更是令人叹为观止——后母戊鼎重达832公斤，是迄今为止出土的最大最重的青铜器，它雄浑庄重的造型和精美繁复的纹饰，代表了商代青铜铸造工艺的巅峰，即使放到今天也是难以企及的技术水准。
183,老君山,景区,洛阳,3.15,17,自然山水;登山徒步,老君山是道教始祖老子归隐修炼的圣地，也是近年来火爆全网的现实版天宫。当那组金顶道教建筑群在翻涌的云海中若隐若现地浮现出来时——金色的殿顶在云雾中闪闪发光、朱红的廊柱在白色的世界里格外醒目——那画面真的让人怀疑自己是不是走进了仙侠剧的特效场景里。坐上被称为亚洲第一索道的中灵索道，八百多米的落差在十几分钟内平稳完成，整个攀升的过程中你俯瞰脚下的群山层峦叠嶂、树木葱茏，随着高度的上升，视野逐渐开阔，心情也逐渐变得舒畅。冬季是老君山最梦幻的季节——大雪过后的金顶银装素裹，红墙金瓦在纯白的世界中格外抢眼，云海在脚下翻涌如海浪，而你就站在云端之上，天地之间只剩下你、雪、云、光，那份纯净和壮美让人感动到想哭。十里画屏的悬空栈道沿着陡峭的山崖蜿蜒盘旋，每一段路转过去都是一幅全新的山水画——怪石嶙峋、青松挺立、远山如黛、云雾缭绕，移步换景毫不夸张。
184,鸡公山,景区,信阳,4.82,59,自然山水;登山徒步,鸡公山与庐山、北戴河、莫干山并称中国四大避暑胜地，而且是其中唯一地处中国南北地理分界线之上的。主峰报晓峰形如一只昂首啼鸣的雄公鸡——鸡公山的名字因此而来，惟妙惟肖的造型总让人忍不住多看两眼。盛夏时节这里平均气温只有23度左右，真正实现了午前如春、午后如秋、夜如初冬的奇妙体感——白天穿短袖都觉得舒服，到了晚上还得披一件薄外套才够暖和。山上保存着清末民初遗留下来的200多栋异国风情别墅——古罗马式的拱廊、哥特式的尖顶、德国式的木筋墙、中西合璧的混搭风，被誉为万国建筑博览会，比庐山牯岭镇的别墅群还要丰富多元。据说最多时有二十多个国家的传教士和商人在此建屋避暑，整座山几乎成了一个公共租界。蒋介石和宋美龄曾多次来此避暑消夏——美龄舞厅里的大落地窗和地板都保持着当年的样子，仿佛还能听到留声机里飘出的旧上海歌声。颐庐是中国人自己建的志气楼—
185,黄鹤楼,景区,武汉,4.49,90,城市地标;文化街区,黄鹤楼是武汉这座英雄城市最具辨识度的精神地标，是文人墨客心中一座永远的诗碑。崔颢那首传诵千古的昔人已乘黄鹤去，此地空余黄鹤楼让每一个中国人在学生时代就对这里充满了无限的想象和向往。登上黄鹤楼顶层，推开雕花木窗——长江如一条金色的丝带在脚下蜿蜒流淌、生生不息，武汉长江大桥上车流如织、川流不息，对岸龟山上的电视塔与蛇山上你所在的这座楼遥遥相望。楼内每一层都有不同的主题——从巨型壁画《江天浩瀚》的磅礴气势到历代黄鹤楼模型从唐宋到明清的演变，再到李白、崔颢、白居易等大诗人在这里留下的万千诗篇，文化的气息浓厚得让人沉醉其中。最让人意犹未尽的是黄鹤楼的夜景——当暖黄色的灯光将整座楼宇的轮廓勾勒出来，金碧辉煌的楼影倒映在长江的粼粼波光中，美得如梦似幻，让人久久不愿离去。春天来武汉，白天看完黄鹤楼，晚上去武大看一场浪漫的樱花雨，再找一家街边小店吃一碗地道的热干面，喝一碗醇厚的莲藕排骨汤—
186,武当山,景区,十堰,4.11,29,世界遗产;自然山水;宗教名胜;登山徒步,武当山是道教第一名山，也是金庸武侠小说里武当派这个充满侠义精神的门派的所在地，是多少武侠迷心中一辈子的向往和执念。金顶上的太和宫建于明朝永乐年间，整座宫殿用铜铸构件精密拼装而成，没用一根钉子却稳如磐石，六百多年的风雨侵蚀不仅没有让它倾倒，反而让铜铸的表面形成了温润的铜绿色包浆，在阳光下泛着古朴深沉的光泽。清晨登上金顶看日出是必须完成的仪式——当第一缕金色的阳光照射在金顶的铜铸殿宇上，整座山峰都在发光发亮，那种金色的光芒里透着神圣与庄严，让人不由自主地屏住呼吸。南岩宫的龙头香伸出悬崖足足两米多——石雕的龙头凌空探出，下面就是万丈深渊，当年虔诚的道教信徒要在这样惊险的龙头上烧香祈福，光是站在旁边看着就让人双腿发软心惊胆战。
187,神农架林区,景区,神农架,3.81,47,世界遗产;自然山水,神农架是华中屋脊，也是中国最神秘的一片原始森林。这里最有名的当然要数野人的传说——虽然至今没有确凿的证据证明它们的存在，但这份神秘感却让神农架多了一层令人着迷的面纱。大九湖是神农架最惊艳的一抹亮色——九个高山湖泊如九颗璀璨的珍珠般散落在海拔1700多米的山间盆地中，清晨时分薄纱般的轻雾漂浮在平静的湖面上，远山的倒影在水中微微荡漾，那画面不输给欧洲任何一张明信片上的风景。神农顶是华中地区的最高点，海拔3106米，登上最高处后只见群山匍匐在你脚下如臣服一般，翻涌的云海在脚下滚动，你站在云层之上有种君临天下的豪迈感。天生桥的瀑布从幽深的石灰岩洞中奔涌而出，水声巨大如雷贯耳，水雾弥漫在空气中，夏天经过时那份清凉直透心脾。官门山的神农架自然博物馆里陈列着金丝猴、大鲵等珍稀动物的标本，带孩子来能学到很多书本上没有的知识。神农架的秋天是一场真正的视觉盛宴—
188,恩施大峡谷,景区,恩施,3.49,77,自然山水;登山徒步,恩施大峡谷是大自然用亿万年的时间精心雕刻出的地质奇迹，是地球上最壮观的喀斯特地貌之一。站上云龙地缝的栈道往下看——地缝深邃不见底，两侧的岩壁如刀削斧劈般垂直陡峭，走到谷底抬头仰望，天空被切割成一条细长的蓝色丝带在头顶闪闪发光，那种被大地包裹和拥抱的感觉既神秘又让人心生敬畏。七星寨的绝壁长廊建在高耸的悬崖峭壁上，虽然脚下就是万丈深渊让人心跳加速，但眼前的风景也是整个峡谷最为壮观震撼的——远处的群山层层叠叠延绵不绝，近处的奇峰怪石千姿百态各具神态，大自然的鬼斧神工在这里展现得淋漓尽致。一柱香是恩施大峡谷的标志性景观——一根150多米高的细长石柱孤零零地矗立在深不见底的峡谷中，上粗下细的比例看着触目惊心，仿佛随时都会倒下来，但它已经这样纹丝不动地站立了亿万年的时间。如果体力允许的话，一定要把全程走完——每一段路的风景都不一样，各有各的精彩和惊喜。
189,三峡大坝旅游区,景区,宜昌,3.15,17,自然山水;登山徒步;工程奇观,三峡大坝是人类工程史上的一个奇迹，更是中国人的骄傲。站在坛子岭上俯瞰这个宏大的工程——这座全长2309米、高185米的庞然大物横卧在长江之上，像一条巨龙镇守着这条奔腾了几千年的母亲河，来自五湖四海的国内外游客站在这里无不为之深深震撼，民族自豪感油然而生。185观景平台与大坝齐平——站在这里可以最近距离地感受大坝的雄姿和伟岸，当巨大的闸门打开，江水奔涌而出发出震耳欲聋的轰鸣声时，那种排山倒海的力量感会让你对截断巫山云雨这句伟人的诗篇有了最直观、最深刻的理解。截流纪念园里陈列着当年建设时期使用过的巨型工程机械——每一台推土机、每一辆自卸卡车都锈迹斑斑、伤痕累累，它们无声地见证了中国人的智慧和汗水，见证了那段激情燃烧的奋斗岁月。三峡大坝的五级船闸是世界上规模最大的内河船闸系统—
190,东湖风景区,景区,武汉,4.82,60,湖泊湿地;摄影打卡,武汉东湖的面积整整是西湖的六倍，却有着西湖所没有的那份难得的宁静与开阔，是武汉市民最喜欢去的后花园。东湖绿道全长102公里，是国内最长的城市绿道，租一辆共享单车沿着湖边慢慢骑行是最佳的打开方式——湖风迎面吹来带着水汽的清凉，沿途的风景不断变换，走累了随时可以停下来找个长椅坐坐。春天的东湖樱花季是武汉一年中最浪漫的时节——磨山樱花园的上千株樱花如云似霞般盛开，花瓣随风飘落铺满了整个湖面，那场景完全不输日本的樱花季，甚至更多了一份东湖的开阔与大气。夏天去听涛景区，走在湖边的林荫大道上，高大的法国梧桐遮天蔽日，湖风习习吹散了暑气、荷香阵阵让人沉醉。秋天的落雁景区层林尽染、色彩斑斓，大雁南飞排成人字形的画面让人心旷神怡、思绪万千。东湖上的游船是体验湖光山色的绝佳方式——从湖心看武汉的城市天际线，高楼大厦在湖水的映衬下变得遥远而柔和，城市的喧嚣也仿佛被这一湖碧水隔在了远处。
191,襄阳古城,景区,襄阳,4.5,90,古镇街区;摄影打卡;文化街区,襄阳古城因为金庸老先生的《射雕英雄传》而闻名天下——郭靖黄蓉坚守襄阳城几十年的故事让无数武侠迷对这座千年古城充满了深深的向往。走上古城墙上，脚下的青砖已经被无数人的脚步磨得光滑发亮，汉江在城墙下安静地流淌，你看那城墙宽得可以跑马跑车，当年的金戈铁马、刀光剑影似乎还在城楼上回响，仿佛下一秒就能看到郭大侠和蓉儿并肩站在城头的英姿。夫人城是古城最值得一看的地方——东晋时期朱序的母亲韩夫人带领全城妇女和家婢修筑了一段新城墙抵御外敌，夫人城的牌匾至今还挂在城楼上，记录着这段巾帼不让须眉的英雄传奇，让每一个路过的女性游客都感到与有荣焉。仲宣楼是为了纪念建安七子之首王粲而建，登楼远眺只见汉江如玉带般在城边蜿蜒流过，江山如画、风景正好。北街是襄阳最热闹的老街，也是本地人最爱逛的地方，夜晚的北街灯火通明、人声鼎沸，各种襄阳特色小吃琳琅满目—
192,赤壁古战场,景区,咸宁,4.12,29,红色教育;摄影打卡,赤壁古战场是每一个三国文化爱好者必须来朝圣的地方。站到江边的摩崖石刻前，只见赤壁两个朱红大字赫然刻在赭红色的岩壁上——相传这是周瑜在赤壁之战大获全胜后乘着酒兴挥毫写下的千古名迹。一千八百多年前，就是在这段长江边上，孙权和刘备的联军以不到五万的兵力大破曹操号称的八十万大军，一把冲天大火烧了曹营的战船连营，从此奠定了三国鼎立的局面。周瑜的石雕像高高耸立在江边，他头戴纶巾、身披战袍、手按佩剑，英姿飒爽、意气风发，目光投向江对岸仿佛还在审视当年的战场。拜风台是诸葛亮设坛作法借东风的地方——旁边的千年古银杏树据说就是庞统亲手所植，一千八百多年过去了依然枝繁叶茂、年年结果。赤壁大战陈列馆经过最新的数字化升级改造后，用增强现实技术让你身临其境地感受火烧连营三百里那场惊心动魄的宏大场面，火光、战船、呐喊声交织在一起，比看什么大片都过瘾。景区里还有大型实景演出《赤壁·借东风》—
193,张家界国家森林公园,景区,张家界,3.82,47,世界遗产;自然山水;登山徒步;园林赏花,张家界国家森林公园是《阿凡达》里悬浮山的原型所在地，也是中国第一个国家级的森林公园，被无数中外游客誉为缩小的仙境、放大的盆景。走进公园的那一刻，三千多座石英砂岩峰柱拔地而起、直插云霄，像从大地深处生长出来的巨大石林，形态各异、千姿百态、气势磅礴，那种密集而壮观的视觉冲击力让人瞬间说不出话来。袁家界的迷魂台是观赏哈利路亚山原型的绝佳位置——那座闻名中外的南天一柱孤傲地耸立在茫茫的群山之间，上大下小、傲然独立，云雾缭绕时整座山峰若隐若现，真的像是悬浮在空中的仙境之山。天子山的御笔峰像一排倒插在笔架上的巨大毛笔，指向天空仿佛在书写着向王天子的传奇故事，每当日出日落时分，金色的阳光洒在这些石峰上，画面绝美得让人忘记呼吸。金鞭溪是一条蜿蜒在峰林之间的清澈溪流，溪水清可见底，金色的金鞭鱼在水草间自由穿梭，偶尔还能看到珍稀的大鲵在岩石缝里安静地栖息。
194,凤凰古城,景区,湘西,3.5,77,古镇街区;摄影打卡;文化街区,凤凰古城在沱江两岸安安静静地美丽了一千年。清晨六点的凤凰才是它最真实、最美的样子——江面上薄纱般的晨雾缓缓飘动，两岸的吊脚楼在晨雾中轮廓朦胧若隐若现，江边传来当地妇人的洗衣声和木棒槌槌打衣服的节奏声，整个古城在这份宁静的日常中慢慢苏醒过来，那种朴素而宁静的美让人不忍打扰。沱江泛舟是体验凤凰最经典的打开方式——小小的乌篷船从虹桥洞下穿过，两岸鳞次栉比的吊脚楼倒映在碧绿的水中微微荡漾，撑船的阿哥用悠扬的嗓子唱着湘西的山歌，歌声在两岸的江面上飘荡，让人有一种走进沈从文笔下《边城》的错觉。沈从文故居里陈列着这位文学大师生前使用过的遗物和手稿，《边城》里翠翠和傩送的故事就发生在这样依山傍水的湘西世界里。夜晚的凤凰比白天更加迷人更有风情——吊脚楼上通红的灯笼倒映在沱江中闪烁摇曳，江边的酒吧传来驻唱歌手的民谣歌声和吉他的和弦，霓虹灯光让整座古城在夜色中变得华丽而梦幻。
195,岳阳楼,景区,岳阳,3.16,17,城市地标;文化街区,岳阳楼因范仲淹一篇流传千古的《岳阳楼记》而永垂不朽——虽然范文正公写这篇雄文的时候自己并没有亲临过岳阳楼，但这篇辉映千古的文章却让岳阳楼跨越了时间的河流，成为中国人精神世界上一座不朽的丰碑和象征。登上岳阳楼，洞庭湖的浩瀚和壮阔在眼前毫无保留地展开——衔远山、吞长江，浩浩汤汤、横无际涯，朝晖夕阴、气象万千，只有真正站在这座楼上、面对着八百里洞庭的浩渺烟波时，你才能读懂这些文字里蕴含的格局和气势，读懂这位北宋名臣在贬谪之中依然心系天下的胸襟与情怀。楼内一层层的木雕屏风上刻着全文的《岳阳楼记》，你可以逐字逐句地从头到尾读一遍——感受这位古仁人不以物喜、不以己悲的豁达境界，感受先天下之忧而忧、后天下之乐而乐的博大胸襟，这些文字在中学课本里读是一回事，站在岳阳楼上读完全是另一回事。傍晚时分登上楼顶，洞庭湖上的落日壮美如画卷—
196,韶山毛泽东故居,景区,湘潭,4.83,60,自然山水;博物展馆;登山徒步;红色教育,韶山是毛泽东的故乡，也是一个山清水秀的湘中小山村。毛泽东故居是一座典型的湖南农舍——土砖垒的墙体、青黑色的瓦片覆盖着屋顶，门前有一口清清浅浅的池塘，屋后是郁郁葱葱的青山绿树。你在来之前很难把这样一座普普通通的农舍和一个彻底改变了中国命运和历史走向的伟人联系在一起，但这确确实实就是一个伟大生命的起点。铜像广场上，毛主席的铜像面朝东方高高矗立在蓝天白云之下，目光坚定而深远，前来瞻仰的人们排着一眼望不到头的长队，手捧鲜花、神情庄重地敬献花篮、鞠躬致敬。滴水洞是毛泽东晚年最后一次回乡时居住的地方——这里三面青山环抱、幽深静谧，他在这里度过了人生中最后一段回乡的时光，滴水洞的办公室里书桌上还摆着他用过的笔墨和放大镜。韶山冲的农家饭店里可以尝到毛主席当年最爱吃的红烧肉和火焙鱼——红烧肉肥而不腻、入口即化，火焙鱼外酥里嫩、香辣可口，简简单单的食材做出的是最质朴最耐人寻味的味道。
197,岳麓山橘子洲旅游区,景区,长沙,4.51,90,自然山水;登山徒步,岳麓山是长沙这座充满烟火气的不夜城的城市绿肺，也是湖湘文化薪火相传的见证者和守护者。秋天的岳麓山美到了心坎里——爱晚亭周围的枫叶红得像燃烧的晚霞，杜牧那句停车坐爱枫林晚、霜叶红于二月花的诗句在这里有了最真实的画面和最动人的色彩。岳麓书院是中国历史上最古老的大学之一，一千多年来这里弦歌不辍、人才辈出——朱熹、张栻、王阳明这些闪耀在中国思想史上熠熠生辉的名字都曾在这里开坛讲学、激辩论道，惟楚有材、于斯为盛的牌匾挂在书院大门上，是湖湘人最骄傲的文化宣言。从岳麓山往东走不远就到了橘子洲头——湘江中的一座狭长沙洲，青年毛泽东的巨幅雕像面朝北去的湘江，目光坚毅而充满理想主义的光芒。独立寒秋，湘江北去，橘子洲头，站在这里迎着江风大声朗诵一遍《沁园春·长沙》，那种挥斥方遒的豪情会从心底油然而生，让你感觉自己也年轻了好几岁。周末的橘子洲头有盛大的烟花表演—
198,衡山,景区,衡阳,4.12,30,自然山水;登山徒步,衡山是五岳中最秀美灵动的南岳，也是寿比南山这句祝福里那座南山的真实所在。祝融峰是衡山的最高点，也是传说中火神祝融安葬的地方——清晨摸黑出发爬到峰顶等待看日出是一种近乎朝圣般的仪式体验，当太阳从层层叠叠的云海中喷薄而出、光芒四射，远山的轮廓在绚烂的霞光中一寸一寸地清晰起来，你会觉得起多早、爬多累都是值得的。南岳大庙是衡山脚下规模最宏大的建筑群——红墙绿瓦、飞檐翘角、雕梁画栋，庙里常年香火鼎盛、烟雾缭绕，前来祈福还愿的善男信女排着长队络绎不绝——南岳的香火灵验在全国都是出了名的，每年有很多人专程从全国各地赶来烧一炷头香。藏经殿周围的古树参天、浓荫蔽日，殿内珍藏的佛教经书是极为珍贵的文物，殿前的古银杏树每到秋天就会变成一树金黄，落叶铺满地面像铺了一层金色的地毯。磨镜台是禅宗史上一个非常著名的公案所在地—
199,崀山,景区,邵阳,3.82,47,自然山水;登山徒步,崀山是世界自然遗产中国丹霞中最具代表性的成员之一，被地质专家们一致赞誉为丹霞之魂、国之瑰宝。八角寨是崀山群峰中的最高峰，清晨天还没亮就出发爬到山顶等待鲸鱼闹海的壮景是最值得做的事——当云海在红色的群峰之间翻涌滚动时，百余座丹霞奇峰在茫茫白雾中若隐若现，真像一大群巨鲸在无边无际的海面上嬉戏追逐，壮观到让人说不出话来。天一巷是崀山最奇特最惊险的景观——一条长238米的天然石缝，最窄的地方仅仅只有33厘米宽，你得侧着身体一点一点地蹭过去，两边的石壁高达近百米抬头只能看到一线蔚蓝的天光，天下第一巷的名号当之无愧、名副其实。辣椒峰的造型实在太像一个倒挂在崖壁上的巨型红辣椒了——整座山峰高180米，上大下小的形状惟妙惟肖，让人感叹大自然的幽默感。骆驼峰横亘在群山之间长达273米，头、躯、尾依次排列形如一匹在天地间安卧的巨驼，甚至连驼峰的高低起伏都刻画得栩栩如生。
200,芙蓉镇,景区,湘西,3.51,78,自然山水;摄影打卡,芙蓉镇就是那座传说中挂在瀑布上的千年古镇，这个名字本身就充满了诗意和画面感。这座原名王村的古镇因为谢晋导演的电影《芙蓉镇》而改了这个充满浪漫色彩的名字，但它的真实历史远远超过一部电影的承载量。高达近六十米的湘西最大瀑布从镇子中间轰然穿过——吊脚楼就建在瀑布边上紧贴着悬崖，形成了屋在瀑上、瀑在屋下的天下奇观，在全国的古镇中独一无二。瀑布分两级从悬崖上倾泻而下——春夏丰水期水势暴涨时气势磅礴、声震数里，水雾弥漫到整个山谷，阳光照进来常常能看见彩虹横跨瀑布之上；秋冬枯水期则银丝下垂像一挂珠帘漫卷，轻盈而灵动。土王行宫就建在瀑布旁边的崖壁上，是历代土家土司避暑消夏的行宫别院，推开窗就能看到瀑布从脚下奔涌而过。五里石板街从山脚的酉水码头一直蜿蜒延伸到山顶，两旁是卖米豆腐和各类土家特产的小店——刘晓庆当年拍电影时那家米豆腐店至今还在营业，生意红火得很。
201,广州塔,景区,广州,3.17,17,城市地标;夜景观光;摄影打卡;文化街区,广州塔是广州这座千年商都最现代的时尚名片，那独特的扭腰造型让小蛮腰这个亲昵的昵称变得无人不知无人不晓。600米的极限高度让这座电视塔稳稳占据了中国第一高塔的宝座，那独特的设计让整座塔身充满动感，扭动着纤细的腰肢直插云霄。搭乘超高速观光电梯只需要短短90秒就能到达107层的白云观光大厅——电梯上升的过程中你能感受到明显的失重感，耳朵也会嗡地堵一下，但当你走出电梯，广州的整座城市天际线在你脚下毫无保留地展开时，刚才的不适全都被眼前的震撼取代了：珠江像一条银色的绸带穿城而过蜿蜒流淌，东西双塔并肩而立、猎德大桥如巨龙横跨两岸。最刺激肾上腺素的当然要数塔顶的极速云霄——从450米的高度突然失重自由落体下坠，那种瞬间的失重感让你的尖叫声还没来得及出口就已经结束了，但你看到的是其他人永远看不到的独特风景。傍晚时分登塔是最聪明的选择—
202,长隆旅游度假区,景区,广州,4.84,60,主题乐园;亲子休闲,长隆旅游度假区是一个让你彻底忘记年龄、忘记烦恼的快乐王国。长隆野生动物世界绝对是中国最好的动物园之一——最大的亮点是坐上复古的小火车穿越模拟的五大洲动物栖息地，高大的长颈鹿慢悠悠地从你身边擦肩而过，斑马在草原上自由自在地奔跑，威武的白虎在水池边伸着懒腰打盹——这种完全没有栅栏和玻璃阻隔的零距离接触让大人和小孩都兴奋得哇哇大叫。长隆欢乐世界的十环过山车和垂直过山车让每个热爱刺激的人都能得到最极致的满足——此起彼伏的尖叫声在整个园区上空回荡，那种自由落体的感觉让肾上腺素飙升到极点。长隆国际大马戏是一场真正的视听盛宴——来自全世界各地的顶尖演员在高空飞人、极限跳水、马术表演等节目中展现着人类身体能力的极限，灯光、音乐和特效配合得天衣无缝、无懈可击。夏天来长隆水上乐园简直是人间的极致快乐—
203,丹霞山,景区,韶关,4.52,91,世界遗产;自然山水;登山徒步;摄影打卡,丹霞山是世界丹霞地貌这个地质学名词的命名地，有着无可替代的地质学价值和令人屏息的壮丽美景。整座山体由亿万年前沉积的红色砂砾岩构成，经过漫长岁月的风化和流水切割侵蚀，最终形成了色如渥丹、灿若明霞的人间奇景。阳元石和阴元石是丹霞山最富盛名的象形奇石——大自然这位最了不起的雕塑家用亿年的时间雕刻出了这组逼真到让人脸红心跳的天然作品，它们惟妙惟肖的逼真形态吸引了无数好奇的游客专程前来一探究竟，每个人看了都会忍不住感叹大自然的神奇手笔。长老峰是丹霞山观赏全景的主峰，登上山顶的观日亭等待一场壮丽的日出是来丹霞山最值得做的一件事——当清晨的第一缕晨光照亮整片的赤壁丹崖，红色砂岩在阳光下闪闪发光熠熠生辉，那画面壮观得让人内心久久不能平静。锦江竹筏漂流是一种不费体力却可以饱览丹霞山水精华的方式—
204,开平碉楼与村落,景区,江门,4.14,30,世界遗产;民俗村寨;文化街区,开平碉楼与村落是广东唯一的世界文化遗产，也是中国乡土建筑中一朵中西合璧的奇葩。这些由百年前远赴海外的华侨回乡修建的多功能塔楼式民居，巧妙地将古希腊的优雅柱廊、罗马的雄壮拱券、巴洛克的华丽山花这些西方建筑元素，与中国传统的青砖灰瓦、龙凤麒麟、松竹梅图案完美融合在一起，形成了千楼千面、各不相同的独特建筑景观，每一座碉楼的性格和故事都与众不同。自力村是碉楼群中最集中最精华的代表——13座碉楼错落分布在碧绿的稻田和盛开的荷塘之间，春风吹过禾苗起伏如绿色的海浪，与碉楼沧桑的身影相互映衬。走进铭石楼，里面的老式家具、留声机、西洋钟表都保持着民国时期华侨回乡时的原样，让人仿佛瞬间穿越到了那个年代。马降龙的碉楼群更是别有天地——它们隐藏在茂密的竹林中，背靠苍翠的百足山、面临清澈的潭江水，环境清幽得像是世外桃源人间仙境，联合国教科文组织的专家来这里考察时也忍不住赞叹是世界上最美丽的乡村。
